Season,TeamName,Tempo,RankTempo,AdjTempo,RankAdjTempo,OE,RankOE,AdjOE,RankAdjOE,DE,RankDE,AdjDE,RankAdjDE,AdjEM,RankAdjEM
2014,"Florida St.",66.104,195,65.2248,149,106.47,131,112.233,59,100.455,80,97.3778,54,14.8557,38
2014,Fordham,69.1934,59,67.4528,55,103.648,194,108.816,109,112.279,324,111.671,291,-2.85564,201
2014,"Fresno St.",65.7809,209,65.7259,118,106.324,136,110.228,88,106.291,213,105.178,170,5.05031,116
2014,Furman,64.8672,255,63.685,229,96.9058,307,94.9005,323,112.321,325,115.593,332,-20.6922,342
2014,"Gardner Webb",66.9754,148,64.7996,168,103.021,208,99.0163,276,103.251,128,105.602,179,-6.58588,247
2014,"George Mason",67.7022,115,65.0442,155,101.397,242,105.821,167,104.846,171,103.156,132,2.66515,141
2014,"George Washington",67.9862,108,65.2914,144,107.291,108,110.848,74,98.3547,45,97.0297,47,13.8181,47
2014,Georgetown,65.0716,246,63.3294,249,108.487,82,113.02,43,104.316,155,100.625,91,12.3945,57
2014,Georgia,65.1467,243,62.7808,273,104.883,165,108.973,108,101.832,103,99.5783,71,9.39505,78
2014,"Georgia Southern",66.0679,197,64.7648,169,102.299,221,98.2812,287,106.273,212,110.372,268,-12.0904,291
2014,"Georgia St.",65.6766,214,64.2553,200,116.014,6,115.6,23,102.675,114,104.318,156,11.2816,66
2014,"Georgia Tech",64.8028,257,64.2302,205,101.473,240,104.792,187,102.148,106,99.6203,73,5.17146,114
2014,Gonzaga,66.9568,151,65.0496,154,112.971,27,113.991,35,97.7456,36,93.8477,18,20.1429,24
2014,"Grambling St.",69.1389,62,65.9649,107,95.1786,326,95.5096,316,116.89,348,122.109,351,-26.599,350
2014,"Grand Canyon",67.3339,133,65.3895,138,104.006,186,105.301,176,108.45,262,111.336,283,-6.03525,241
2014,"Green Bay",67.3011,135,65.5155,131,107.809,94,108.722,113,97.2623,29,97.9547,56,10.7675,71
2014,Hampton,71.166,17,69.7233,15,99.659,268,96.4424,307,95.8412,20,100.821,96,-4.37828,213
2014,Hartford,63.6585,302,61.8811,307,102.464,217,102.17,227,103.264,129,107.787,226,-5.61712,234
2014,Harvard,64.5582,272,64.143,211,111.286,45,112.855,47,93.6237,13,95.2736,27,17.5811,32
2014,Hawaii,68.5971,77,66.8569,68,112.666,31,111.017,72,105.558,190,107.992,229,3.02512,137
2014,"High Point",64.7797,258,62.6752,281,107.61,103,105.992,162,111.893,322,112.621,311,-6.62915,248
2014,Hofstra,65.3501,233,63.7839,226,104.342,175,105.069,182,111.628,321,113.208,320,-8.13825,266
2014,"Holy Cross",63.8051,296,62.7027,277,104.009,185,104.465,191,101.193,95,103.484,139,0.980896,158
2014,Houston,67.1282,141,65.4179,136,105.734,146,111.091,70,108.316,260,107.738,225,3.35295,132
2014,"Houston Baptist",69.7077,47,67.6492,48,93.4536,337,91.5198,347,111,311,112.184,301,-20.6647,341
2014,Howard,67.2139,138,65.9166,110,88.6492,351,87.689,350,105.774,199,106.573,201,-18.8842,332
2014,Idaho,67.118,142,65.6288,123,106.289,138,105.386,174,110.458,304,112.505,308,-7.11969,254
2014,"Idaho St.",64.0322,288,63.0222,258,107.173,111,104.041,198,109.845,284,111.621,289,-7.57911,260
2014,Illinois,62.7354,330,61.1696,324,101.878,232,106.484,146,98.4472,47,93.3815,14,13.1021,53
2014,"Illinois Chicago",66.3405,181,64.4983,184,98.3793,286,100.404,257,110.11,296,109.477,256,-9.07296,275
2014,"Illinois St.",67.6442,121,66.7299,75,99.681,267,101.888,230,100.394,78,99.9039,80,1.98383,147
2014,"Incarnate Word",70.556,26,68.6669,25,108.166,89,102.666,222,104.767,169,110.253,265,-7.58647,261
2014,Indiana,68.677,73,67.0514,63,104.09,181,107.776,126,98.6193,50,96.2272,38,11.549,63
2014,"Indiana St.",66.3148,183,65.2721,146,105.486,152,106.804,140,102.12,105,101.199,100,5.60536,108
2014,Iona,71.0799,19,68.606,28,117.341,5,118.646,12,108.833,269,108.502,237,10.1439,76
2014,Iowa,69.8647,44,68.6035,29,115.122,11,120.237,5,99.5938,64,99.7935,77,20.4433,22
2014,"Iowa St.",71.7066,14,70.168,12,114.336,16,118.895,9,102.233,107,97.8213,55,21.0739,20
2014,IPFW,66.9728,150,65.7023,119,111.076,46,110.058,90,105.675,194,107.979,228,2.07861,146
2014,IUPUI,65.9217,201,64.1506,210,95.4354,321,96.1626,310,114.876,341,114.325,328,-18.1625,330
2014,"Jackson St.",67.8748,110,65.0383,156,96.2859,315,93.6624,334,100.383,77,106.29,195,-12.6275,294
2014,Jacksonville,70.025,41,67.8106,43,104.143,180,103.221,209,114.203,337,116.776,339,-13.5546,303
2014,"Jacksonville St.",63.4457,313,60.6351,334,100.779,253,98.2413,289,111.314,318,112.284,303,-14.0432,309
2014,"James Madison",64.7597,260,63.4951,241,97.2611,299,98.5423,283,105.919,204,106.79,206,-8.24728,267
2014,Kansas,68.6113,76,66.6014,83,114.464,15,119.28,6,101.368,98,94.6775,22,24.6029,7
2014,"Kansas St.",65.5784,221,63.3457,247,104.349,174,107.782,125,98.1799,43,93.6796,16,14.1027,45
2014,"Kennesaw St.",68.5125,80,65.966,106,93.2516,341,92.0103,342,110.95,310,112.329,304,-20.3183,338
2014,"Kent St.",66.2608,191,64.725,171,103.621,196,104.101,195,103.401,133,106.209,193,-2.10823,193
2014,Kentucky,65.9197,202,63.9718,217,112.368,35,118.344,14,100.355,76,95.7908,32,22.5536,13
2014,"La Salle",65.1842,242,62.6806,279,102.265,223,106.262,154,103.158,126,100.386,85,5.87624,105
2014,Lafayette,65.7398,211,64.5694,181,107.013,118,109.258,102,113.274,332,115.686,333,-6.42824,245
2014,Lamar,69.3692,53,66.483,90,95.9151,317,93.0527,336,111.431,319,113.765,324,-20.7119,343
2014,Lehigh,65.5802,220,64.2948,196,99.5164,273,98.0088,294,103.318,130,104.065,151,-6.05652,242
2014,Liberty,65.2116,239,62.8393,268,105.84,144,101.321,240,109.871,288,112.568,309,-11.2475,283
2014,Lipscomb,71.0088,21,68.6166,27,105.247,160,103.413,207,109.855,286,111.452,288,-8.03878,265
2014,"LIU Brooklyn",68.5291,78,66.4037,92,104.075,182,103.042,213,116.078,344,118.588,347,-15.5459,319
2014,"Long Beach St.",66.286,188,64.6266,177,103.04,207,104.9,186,105.172,179,102.727,127,2.17335,144
2014,Longwood,69.2612,55,66.6111,80,96.905,308,95.6144,314,117.956,350,118.492,344,-22.878,346
2014,"Louisiana Lafayette",70.7878,25,68.5024,31,109.809,61,110.196,89,105.312,183,105.009,167,5.18677,113
2014,"Louisiana Monroe",64.6551,266,61.7957,310,95.9269,316,97.4755,298,104.678,167,104.476,161,-7.0003,251
2014,"Louisiana Tech",71.9745,11,69.5729,16,110.872,51,110.443,85,92.2626,10,95.3385,29,15.1043,37
2014,Louisville,68.9929,68,67.2139,60,117.365,4,118.934,7,88.5935,1,88.5284,5,30.4054,1
2014,"Loyola Chicago",63.1053,322,61.9184,305,101.708,236,102.232,225,107.467,241,108.699,243,-6.46679,246
2014,"Loyola Marymount",69.7099,46,67.7867,45,103.368,201,105.678,170,109.98,292,106.616,203,-0.937975,178
2014,"Loyola MD",65.4509,226,64.6467,176,96.8091,309,97.1471,301,108.237,258,109.321,253,-12.1736,292
2014,LSU,70.2088,34,68.5626,30,105.317,159,110.658,78,100.488,81,98.5381,58,12.1204,59
2014,Maine,73.8683,3,73.042,3,95.1738,327,95.4576,317,112.913,330,116.009,336,-20.5513,339
2014,Manhattan,70.3018,32,67.7355,46,107.121,113,107.229,134,97.4816,34,97.019,46,10.2095,74
2014,Marist,67.4544,129,64.3601,192,99.7667,265,101.604,235,104.968,176,105.472,176,-3.86807,206
2014,Marquette,66.2858,189,64.4774,186,105.368,157,109.694,97,100.661,84,98.6432,60,11.0513,68
2014,Marshall,68.8904,70,66.9131,66,99.3755,275,99.8865,267,103.658,139,105.707,181,-5.82048,236
2014,Maryland,67.713,113,67.4116,57,103.751,191,109.383,101,98.6557,51,95.1815,26,14.2012,43
2014,"Maryland Eastern Shore",66.558,166,65.0971,152,98.8712,282,99.1162,275,114.211,338,119.332,348,-20.2159,336
2014,Massachusetts,71.7352,13,70.2531,11,105.247,161,109.989,91,98.7055,53,96.5255,43,13.4637,50
2014,"McNeese St.",68.4564,85,65.7949,116,97.0161,304,97.9124,296,110.181,300,111.981,297,-14.0687,310
2014,Memphis,70.1485,35,67.4755,53,107.645,102,112.352,56,99.6661,66,97.1322,50,15.22,36
2014,Mercer,65.6324,216,63.5916,233,113.325,22,110.761,75,99.7645,68,102.424,119,8.33747,87
2014,"Miami FL",57.9258,351,56.968,351,104.305,176,109.188,105,101.06,92,99.3115,66,9.87648,77
2014,"Miami OH",66.857,156,65.4403,135,96.9418,305,98.8939,277,103.575,137,103.526,140,-4.63211,218
2014,Michigan,62.4587,337,61.0139,330,117.672,3,123.931,3,103.645,138,100.493,89,23.438,12
2014,"Michigan St.",65.9675,199,64.4365,188,112.97,28,118.588,13,98.5695,48,94.6657,21,23.9222,9
2014,"Middle Tennessee",64.9944,250,62.551,282,104.264,177,105.291,177,95.4501,17,97.0491,48,8.24215,89
2014,Milwaukee,67.6306,122,65.8337,115,102.39,220,104.684,188,103.925,144,104.606,164,0.0773328,168
2014,Minnesota,64.3481,277,63.3231,250,108.654,78,113.798,38,103.47,135,99.8653,78,13.9328,46
2014,Mississippi,69.4167,52,68.0587,41,106.973,121,111.205,68,103.319,131,102.332,116,8.87357,83
2014,"Mississippi St.",68.4967,83,66.8343,69,97.8827,290,100.269,262,103.43,134,103.624,143,-3.35497,205
2014,"Mississippi Valley St.",73.2233,7,70.8817,5,94.1893,332,92.9569,338,111.172,314,115.89,335,-22.9332,347
2014,Missouri,65.8194,206,64.8201,165,109.493,63,114.056,33,104.927,174,103.22,137,10.836,69
2014,"Missouri St.",64.5869,269,62.9976,261,104.204,179,106.536,145,105.325,184,105.528,177,1.0082,157
2014,Monmouth,69.6139,50,66.6225,79,97.7641,292,96.818,303,103.915,143,105.268,171,-8.44969,269
2014,Montana,61.3498,342,59.8048,342,111.812,39,107.431,132,110.281,302,111.88,296,-4.4482,216
2014,"Montana St.",65.3349,235,63.8825,221,99.3641,276,95.0192,320,106.961,228,108.526,238,-13.5067,302
2014,"Morehead St.",70.0564,38,67.5051,51,104.519,171,102.886,215,103.371,132,103.902,149,-1.01634,180
2014,"Morgan St.",69.3276,54,67.5013,52,101.163,247,100.42,255,102.267,109,105.531,178,-5.11125,224
2014,"Mount St. Mary's",69.9837,42,68.1575,39,107.899,91,107.77,127,110.239,301,111.732,292,-3.9624,209
2014,"Murray St.",68.0791,105,66.1745,100,111.497,42,108.995,107,105.123,178,105.768,182,3.22791,135
2014,Navy,62.5784,335,61.8393,309,93.3296,340,92.9532,339,104.342,156,106.826,208,-13.8729,308
2014,Nebraska,65.3762,231,64.7478,170,101.998,228,108.78,111,99.4857,63,96.1435,36,12.6365,56
2014,"Nebraska Omaha",73.6812,5,72.2013,4,105.954,142,104.548,190,104.07,151,105.411,175,-0.862758,177
2014,Nevada,65.1281,245,63.3956,246,107.72,99,109.502,100,109.892,289,107.292,215,2.20981,143
2014,"New Hampshire",62.8565,327,61.198,322,89.5438,349,88.6991,349,102.731,115,106.373,197,-17.6738,328
2014,"New Mexico",65.5443,223,64.3954,191,111.023,48,113.469,41,99.1706,58,96.319,39,17.1502,33
2014,"New Mexico St.",66.8605,155,65.241,148,113.343,21,112.92,45,100.003,72,102.377,117,10.5423,72
2014,"New Orleans",72.2266,10,70.1132,13,97.2394,301,96.1208,311,109.977,291,111.372,284,-15.2515,317
2014,Niagara,73.8057,4,70.6012,9,101.968,230,101.914,229,111.185,316,110.66,274,-8.7462,270
2014,"Nicholls St.",66.8076,159,63.562,235,100.834,250,97.9922,295,108.828,268,111.636,290,-13.6435,304
2014,NJIT,68.4661,84,66.5395,87,99.1767,278,96.6285,304,106.6,221,110.488,270,-13.8597,307
2014,"Norfolk St.",64.5667,270,62.6959,278,104.712,167,102.866,216,105.861,201,110.346,267,-7.47939,258
2014,"North Carolina",70.0381,40,69.2428,18,108.358,84,112.641,48,98.8601,56,94.2033,20,18.4377,29
2014,"North Carolina A&T",67.3288,134,65.3323,142,94.6469,330,93.7376,332,107.857,248,113.294,321,-19.5566,334
2014,"North Carolina Central",64.2505,281,62.3061,293,111.054,47,108.636,114,92.9162,12,100.66,92,7.97531,92
2014,"North Carolina St.",64.89,254,64.6898,172,108.217,88,114.037,34,105.845,200,102.441,121,11.5958,62
2014,"North Dakota",68.5156,79,67.9233,42,106.938,122,104.311,193,111.183,315,112.099,300,-7.788,264
2014,"North Dakota St.",63.7089,299,62.3106,292,115.556,9,115.47,25,105.634,193,103.712,144,11.7582,61
2014,"North Florida",68.6719,74,66.7102,77,102.439,218,103.311,208,108.46,263,111.065,276,-7.75445,263
2014,"North Texas",69.2155,57,66.9016,67,99.056,280,99.3631,272,103.076,121,104.92,166,-5.5567,232
2014,Northeastern,64.7778,259,63.1896,253,100.224,260,101.381,237,104.516,165,104.543,162,-3.16218,203
2014,"Northern Arizona",63.6055,305,62.3194,291,104.037,183,100.364,258,107.132,234,108.087,230,-7.72301,262
2014,"Northern Colorado",63.2265,318,62.7483,275,112.982,26,108.79,110,110.145,298,114.087,325,-5.29649,227
2014,"Northern Illinois",63.5018,311,61.5165,315,93.7289,335,94.3575,327,96.9953,27,98.2999,57,-3.94237,208
